locus_tag,direction,log2fc,expression_status,rank,rank_up,rank_down,gene_name,de_direction,concordance,dir_rank,timepoint,label
PMM1557,down,0.1459236165283578,not_significant,1543,,,rplD,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1390,up,1.2922007974737086,not_significant,197,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1455,down,-0.2559512290507622,not_significant,1305,,,atpH,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0818,up,,,,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0453,down,-1.8520273191263192,significant_down,77,,36,fabG,down,1,36.0,days 60+89,Weissberg RNA-seq coculture
PMM0689,up,0.9416503902640724,not_significant,402,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1706,down,-0.0948656919463268,not_significant,1635,,,rpsF,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0365,up,-0.51576380552719,not_significant,853,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0246,up,-1.878098085118968,significant_down,73,,33,ntcA,down,-1,33.0,days 60+89,Weissberg RNA-seq coculture
PMM0336,up,-0.0233184877380348,not_significant,1802,,,PTOX,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1451,down,-0.7646798359859723,not_significant,546,,,atpA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0901,down,0.1975500450492719,not_significant,1417,,,htpG,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0687,up,-0.886398141356753,not_significant,433,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0374,up,-0.8738004943197217,not_significant,441,,,tatA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0583,down,-1.3224460948371797,significant_down,180,,94,hemE,down,1,94.0,days 60+89,Weissberg RNA-seq coculture
PMM1558,down,0.1856398960075862,not_significant,1445,,,rplC,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0447,up,-0.0626669907209117,not_significant,1707,,,ctaA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0452,down,0.4888505574723727,not_significant,891,,,groL2,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0334,up,-0.8497207826676191,not_significant,472,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0549,down,1.93428730319489,significant_up,64,32,,csoS1A,up,-1,32.0,days 60+89,Weissberg RNA-seq coculture
PMM1541,down,-0.090136086999478,not_significant,1645,,,rplO,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0272,down,-1.4209863687715472,significant_down,143,,71,psbK,down,1,71.0,days 60+89,Weissberg RNA-seq coculture
PMM0819,up,-1.156511308944346,not_significant,253,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1538,down,0.0947347567527465,not_significant,1636,,,rpmJ,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1520,down,-1.714127486828196,significant_down,91,,44,psaI,down,1,44.0,days 60+89,Weissberg RNA-seq coculture
PMM1537,down,-0.1219014687738224,not_significant,1586,,,rpsM,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1396,up,,,,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0684,up,-0.9056797081590494,not_significant,424,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1397,up,,,,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0552,down,1.6638633831985972,significant_up,98,46,,csoS2,up,-1,46.0,days 60+89,Weissberg RNA-seq coculture
PMM0785,down,-1.2464448399371095,significant_down,212,,115,prkB,down,1,115.0,days 60+89,Weissberg RNA-seq coculture
PMM1523,down,-0.7161303143852294,not_significant,606,,,psaB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1519,down,-1.741548297684519,significant_down,88,,41,psaL,down,1,41.0,days 60+89,Weissberg RNA-seq coculture
PMM1556,down,0.0001425959707264,not_significant,1849,,,rplW,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1507,down,-0.5953765944637605,not_significant,733,,,rpsJ,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0876,down,-0.4401249451882199,not_significant,981,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1134,up,-1.6557922585447735,significant_down,101,,48,,down,-1,48.0,days 60+89,Weissberg RNA-seq coculture
PMM1457,down,0.2943803816826221,not_significant,1237,,,atp1,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1700,up,-0.4670491332467719,not_significant,933,,,acnB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0710,down,-1.9237233632446624,significant_down,66,,31,pstS,down,1,31.0,days 60+89,Weissberg RNA-seq coculture
PMM1385,up,1.4385789153492268,not_significant,137,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0605,down,-0.1345793323137183,not_significant,1571,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1554,down,0.2997058308943985,not_significant,1228,,,rpsS,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1350,down,-1.0997331941315152,significant_down,284,,143,,down,1,143.0,days 60+89,Weissberg RNA-seq coculture
PMM0971,up,-1.0511602928068344,not_significant,310,,,urtB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0548,up,0.2217729633249327,not_significant,1370,,,rdgB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1262,up,-2.112062931646016,significant_down,49,,20,lexA,down,-1,20.0,days 60+89,Weissberg RNA-seq coculture
PMM0540,down,-0.9124886519456872,not_significant,421,,,psaM,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0371,up,0.5554104939890949,not_significant,782,,,cynB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0817,up,,,,,,hli,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0306,down,-2.082712792531185,significant_down,52,,23,cpeS,down,1,23.0,days 60+89,Weissberg RNA-seq coculture
PMM1562,up,-0.7509276152363219,not_significant,563,,,recA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1553,down,0.3473834294189389,not_significant,1151,,,rplV,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1375,down,-1.814871365664244,significant_down,83,,38,,down,1,38.0,days 60+89,Weissberg RNA-seq coculture
PMM1074,up,-0.6592672278167339,not_significant,666,,,zwf,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0781,down,-0.8983879966276643,not_significant,428,,,fbaA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0726,up,0.0023478922925411,not_significant,1844,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1672,up,0.2496643678751628,not_significant,1319,,,desC4,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1402,down,-1.5901491936204524,significant_down,113,,55,,down,1,55.0,days 60+89,Weissberg RNA-seq coculture
PMM0469,down,-1.2649246995712438,significant_down,207,,111,psaF,down,1,111.0,days 60+89,Weissberg RNA-seq coculture
PMM0996,up,-0.3951962720903239,not_significant,1059,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1298,down,-0.0340104706674807,not_significant,1780,,,lpdA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0599,down,0.2321851274079584,not_significant,1349,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0087,up,0.4946417950984696,not_significant,886,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0468,down,-1.555972226281767,significant_down,119,,59,psaJ,down,1,59.0,days 60+89,Weissberg RNA-seq coculture
PMM1384,up,2.1773772619963565,significant_up,45,28,,hli,up,1,28.0,days 60+89,Weissberg RNA-seq coculture
PMM1552,down,0.122101383139757,not_significant,1585,,,rpsC,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0363,up,0.4669753106131065,not_significant,934,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0965,up,-0.9142830421585856,not_significant,419,,,ureA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1623,up,0.7846112025604401,not_significant,526,,,ssb,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0810,up,-0.8591127264092288,not_significant,456,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1511,down,0.0438826969981305,not_significant,1752,,,rpsL,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0767,down,-0.9302683125724788,not_significant,406,,,fbp-sbp,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0314,down,-1.3636773982621169,significant_down,162,,81,psbT,down,1,81.0,days 60+89,Weissberg RNA-seq coculture
PMM0364,up,-1.2703872440167931,significant_down,203,,109,,down,-1,109.0,days 60+89,Weissberg RNA-seq coculture
PMM0307,down,-1.494902922820856,significant_down,127,,66,unk6,down,1,66.0,days 60+89,Weissberg RNA-seq coculture
PMM1555,down,0.486430456653055,not_significant,897,,,rplB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0491,up,-0.7686315821898185,not_significant,543,,,phhB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0987,down,0.4832534569213508,not_significant,900,,,rpsU,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1456,down,-0.0047883017965721,not_significant,1838,,,atpI,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0766,down,-1.4918157489022634,significant_down,129,,67,rpe,down,1,67.0,days 60+89,Weissberg RNA-seq coculture
PMM0245,up,0.5234809446031573,not_significant,839,,,cobO2,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1608,down,-0.8492047846478444,not_significant,473,,,acpP,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1545,down,-0.2377693951739904,not_significant,1336,,,rpsH,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1578,down,-0.6853069702481769,not_significant,638,,,psaD,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1644,down,-1.304749261015938,significant_down,191,,103,psbZ,down,1,103.0,days 60+89,Weissberg RNA-seq coculture
PMM0446,up,-0.1741624402922911,not_significant,1463,,,ctaCI,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0754,down,0.5551732833472237,not_significant,783,,,tsf,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0429,down,-0.1361841659599005,not_significant,1565,,,petP,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1601,up,-1.3060852990362992,significant_down,190,,102,glgP,down,-1,102.0,days 60+89,Weissberg RNA-seq coculture
PMM1662,down,-0.8385991231983183,not_significant,486,,,rplT,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1345,down,0.1590276623158137,not_significant,1502,,,rpmA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1610,down,-0.9843948444657032,not_significant,363,,,tktA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1336,down,-0.2556183546226635,not_significant,1307,,,fabZ,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0202,down,0.4386088400806195,not_significant,983,,,rplJ,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1285,down,0.2739712758201874,not_significant,1272,,,rpsP,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1542,down,0.5397750509445235,not_significant,806,,,rpsE,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0368,up,-1.1579530444984334,significant_down,251,,132,,down,-1,132.0,days 60+89,Weissberg RNA-seq coculture
PMM1661,down,-0.67341307605188,not_significant,649,,,rpmI,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1438,down,-1.0154108741855363,significant_down,326,,163,atpB,down,1,163.0,days 60+89,Weissberg RNA-seq coculture
PMM0747,down,-0.5469663195233757,not_significant,795,,,pcyA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0160,up,-0.1968629970613418,not_significant,1419,,,ndhA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0075,up,-1.2865614596052068,significant_down,199,,108,,down,-1,108.0,days 60+89,Weissberg RNA-seq coculture
PMM0870,down,0.0070143970292937,not_significant,1829,,,rpmG,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0201,down,0.3103014161468612,not_significant,1211,,,rplL,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1135,up,1.7539867595085656,significant_up,86,41,,hli,up,1,41.0,days 60+89,Weissberg RNA-seq coculture
PMM0494,down,-1.3782024429273187,significant_down,155,,76,ppa,down,1,76.0,days 60+89,Weissberg RNA-seq coculture
PMM0936,up,-0.3028466559783009,not_significant,1226,,,umuD,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1655,down,-0.3259761479648057,not_significant,1187,,,tig,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1314,up,0.2947944980813247,not_significant,1236,,,clpP3,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1409,up,-0.4097969019348242,not_significant,1041,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1149,up,-1.327753841103982,significant_down,179,,93,,down,-1,93.0,days 60+89,Weissberg RNA-seq coculture
PMM0410,down,-0.0731190350007978,not_significant,1682,,,rpsD,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1536,down,-0.2982460168364902,not_significant,1233,,,rpsK,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0751,down,1.4304343909535335,not_significant,141,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0858,up,0.8231497672026138,not_significant,500,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1609,down,-0.8298206996337372,not_significant,493,,,fabF,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0329,down,-0.7181633035996567,not_significant,602,,,psaE,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0348,down,3.5399261806972087,significant_up,18,15,,,up,-1,15.0,days 60+89,Weissberg RNA-seq coculture
PMM1437,down,0.2391157275250006,not_significant,1334,,,groES,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0035,up,-0.922081683816276,not_significant,410,,,PSTA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0120,up,-0.0232197593358013,not_significant,1803,,,sulA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1011,down,-1.8624919294914624,significant_down,75,,35,,down,1,35.0,days 60+89,Weissberg RNA-seq coculture
PMM0145,up,-0.4322771347550788,not_significant,999,,,ndhM,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1412,up,-0.7610434145529571,not_significant,552,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1532,down,-0.1490773372547597,not_significant,1535,,,rplM,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1678,up,0.5212181585860395,not_significant,844,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0214,down,-1.4059474577236577,significant_down,148,,73,sul3,down,1,73.0,days 60+89,Weissberg RNA-seq coculture
PMM1312,up,-0.1899557897080945,not_significant,1434,,,yacL,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0770,up,-0.96688441071696,not_significant,376,,,gnd,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0428,down,-0.5721973438270397,not_significant,764,,,chlG,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1490,up,0.0090622621818103,not_significant,1825,,,deg1,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0988,up,-1.03729638964312,significant_down,315,,157,,down,-1,157.0,days 60+89,Weissberg RNA-seq coculture
PMM0647,up,-1.3105499796339928,significant_down,187,,99,,down,-1,99.0,days 60+89,Weissberg RNA-seq coculture
PMM0203,down,-0.0219382618918632,not_significant,1806,,,rplA,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0251,down,-0.8003306045148092,not_significant,520,,,psbH,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0651,up,0.4729121509327686,not_significant,920,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0797,down,-0.2074782646355983,not_significant,1399,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1055,down,-0.2066610613824307,not_significant,1400,,,chlI,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0312,down,0.1589051047148893,not_significant,1503,,,rpsA1,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1109,down,-0.4671071200196238,not_significant,931,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0626,up,-0.4831736756336998,not_significant,901,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0502,up,-1.2313921507708534,significant_down,215,,116,ycf41,down,-1,116.0,days 60+89,Weissberg RNA-seq coculture
PMM0869,down,-0.3704989336993064,not_significant,1097,,,rpsR,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1534,down,0.1361097665868509,not_significant,1566,,,rplQ,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0046,down,-0.1649541841255465,not_significant,1490,,,ndk,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0204,down,-0.1664457774522253,not_significant,1487,,,rplK,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1544,down,-0.1168956147130092,not_significant,1597,,,rplF,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0480,up,-0.2592512116662636,not_significant,1298,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0964,up,-1.0749233906365816,significant_down,295,,149,ureB,down,-1,149.0,days 60+89,Weissberg RNA-seq coculture
PMM0864,down,-0.5857323936466226,not_significant,750,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1128,up,1.390184832285283,significant_up,153,64,,hli15,up,1,64.0,days 60+89,Weissberg RNA-seq coculture
PMM0511,down,-0.0055125472081576,not_significant,1835,,,ppa,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0691,down,-1.6485974466061717,significant_down,102,,49,,down,1,49.0,days 60+89,Weissberg RNA-seq coculture
PMM0356,down,-0.8989368119369864,not_significant,426,,,pip,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1154,up,-0.4291495611908104,not_significant,1007,,,ilvN,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0784,down,-0.2668065110245053,not_significant,1287,,,accD,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1183,down,0.2541493809463961,not_significant,1311,,,rpmH,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1146,up,-0.8200830679019683,not_significant,505,,,pntA2,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0969,up,0.292227239725741,not_significant,1245,,,ureG,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1643,down,-0.4360852876950474,not_significant,989,,,ribH,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0560,down,0.1229883090040839,not_significant,1582,,,hisG,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0510,down,0.3048234604835155,not_significant,1221,,,,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0273,down,-0.0304501678192756,not_significant,1789,,,mviM,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1607,down,-0.3783797973623947,not_significant,1082,,,psaC,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0930,down,0.0666381159415806,not_significant,1699,,,phdB,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1440,down,0.0610668503131067,not_significant,1712,,,ycf65,,0,,days 60+89,Weissberg RNA-seq coculture
PMM1442,up,0.912074825493038,not_significant,422,,,pepP,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0906,down,-1.344111349405213,significant_down,172,,88,psaK,down,1,88.0,days 60+89,Weissberg RNA-seq coculture
PMM0769,down,-0.0067402284811088,not_significant,1832,,,glgC,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0296,down,-0.0636087177754608,not_significant,1703,,,ycf48,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0206,down,-0.584513432320929,not_significant,753,,,secE,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0753,down,1.2761026992277111,significant_up,200,72,,rpsB,up,-1,72.0,days 60+89,Weissberg RNA-seq coculture
PMM0026,down,-0.5391672286553176,not_significant,808,,,efp,,0,,days 60+89,Weissberg RNA-seq coculture
PMM0142,down,-1.318986740730705,significant_down,183,,95,,down,1,95.0,days 60+89,Weissberg RNA-seq coculture
PMM0844,down,-1.3478614979320176,significant_down,169,,86,cycI1,down,1,86.0,days 60+89,Weissberg RNA-seq coculture
