organism_name,condition,timepoint_label,timepoint_hours,locus_tag,gene_name,log2fc_rna,padj_rna,expression_status_rna,log2fc_prot,padj_prot,expression_status_prot,category,category_compact
Prochlorococcus MED4,coculture,day 31,744.0,PMM1349,rnz,-0.6570333085364967,0.1500093583671699,not_significant,0.571779251098633,0.120105779914127,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1489,rpiA,-0.6564660208359155,0.0413503608769957,not_significant,-0.138033548990879,0.614592162486062,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0969,ureG,0.6559478786326192,0.1363891548487822,not_significant,1.63081804911295,0.000225595704437,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1486,tatD,0.6557173283949922,0.1399695487443922,not_significant,0.167203903198241,0.708017281533505,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1102,recD,-0.6531996721529847,0.2010177247169478,not_significant,-0.40978177388509,0.102868526447318,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0343,tatA,-0.6519536744464267,0.1578193614060518,not_significant,0.959917068481447,0.0393090237743942,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1471,bioD,-0.651894948545244,0.2875101206915328,not_significant,0.07166608174642,0.847428512234909,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0761,vanY,0.6512622597142881,0.3063355456994006,not_significant,-0.143564224243163,0.723723429221733,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0073,sufB,0.6476113194651643,0.0022642586436465,not_significant,-0.519660313924155,0.0388391548447408,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0634,porB,-0.6464124658930398,0.3503927792930077,not_significant,-0.745585123697919,0.10986967228827,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0123,cysK,0.6441615481454831,0.2795413658777214,not_significant,0.795391718546546,0.0075366323519696,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0555,csos4B,0.6395122391643797,0.0228543221875025,not_significant,0.542744954427084,0.0743154334127406,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1263,argF,0.6394520356246489,0.2011600137446337,not_significant,0.183212916056315,0.395463249880328,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0712,arsJ,0.6393652225930926,0.0873140185152013,not_significant,0.218926111857097,0.71116672839741,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0535,,0.6388779926114987,0.1833416078028014,not_significant,0.168911616007487,0.669106417147687,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1701,clc2,0.6351590638299874,0.1039823284172531,not_significant,1.43226877848307,0.0002391891926163,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0021,murB,0.6342567988040715,0.302187617043741,not_significant,-0.923578262329102,0.0088269968346073,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0397,dgdA,-0.6278562253504819,0.0949312016358417,not_significant,-0.73869260152181,0.0253874537644478,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0784,accD,-0.625144346146379,0.101977398395262,not_significant,-0.86004511515299,0.00474903092687,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0476,,-0.6251349807960694,0.1313578590423646,not_significant,0.910291671752933,0.574624055916466,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0409,metB,-0.6249360655100052,0.3564229176386032,not_significant,-0.401127497355142,0.411312700973467,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1182,,-0.6246322562400201,0.0371305118594621,not_significant,-0.216033935546877,0.610753249569304,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0263,amt1,0.6232447386142197,0.4631565106848998,not_significant,1.03662236531576,4.36496332741234e-05,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0840,terC,-0.6225892579485234,0.1314334834127228,not_significant,0.779223124186198,0.103280329446007,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1515,,-0.6221390195060542,0.3536324723189819,not_significant,-0.241284688313804,0.651027300549967,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0353,,-0.6204375547578113,0.1354385876444938,not_significant,0.52756436665853,0.574341252279553,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0434,ftsE,-0.6199149580749566,0.1272178294412919,not_significant,0.256554285685217,0.566168274834879,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1692,pabB,0.6190407065069713,0.1546816713929321,not_significant,-0.120583852132161,0.721169822774105,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1569,moeB,-0.6190187387273586,0.0112979698415847,not_significant,-0.53485107421875,0.0252859481787503,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0574,,0.6186624488131142,0.177765124591769,not_significant,0.757885615030923,0.19194150614561,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1555,rplB,0.6185894288657733,0.129189103076514,not_significant,-2.08644231160482,0.0005266709453176,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0271,tgt,0.6163816991489539,0.2761531086152273,not_significant,0.772179921468099,0.0270057528137206,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0317,psbM,-0.6151715630208451,0.2074800012042007,not_significant,-0.608329772949221,0.368660123367488,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0100,nadB,0.6151367993728084,0.0330932217311106,not_significant,-0.11445426940918,0.603753883649447,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0944,,0.6149420181763974,0.159078311758315,not_significant,0.778598149617513,0.141293449173989,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1646,cobH,-0.6147921026620868,0.274656865183097,not_significant,0.162279129028322,0.643573067218763,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0598,trpS,-0.6125089596772557,0.093489895066748,not_significant,0.0306606292724612,0.932460276365436,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1494,infB,0.6118521667486868,0.0145823413368867,not_significant,-0.850168228149416,0.0112398532238378,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0582,,-0.6116270515896766,0.0856846348379494,not_significant,-1.48567899068197,0.0013541405088473,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1093,bioB,0.6109818519235606,0.0227959534852038,not_significant,-0.486454010009765,0.377418146550083,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1707,argG,-0.6102006969553632,0.0130761197079401,not_significant,0.638645172119141,0.0061242590689751,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0888,dapF,-0.6091308977085063,0.0235325770138226,not_significant,0.220566431681315,0.302781589000011,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1337,lpxC,0.6078797927038093,0.0452092896565133,not_significant,-0.347475687662761,0.0546409201637788,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1686,speB,-0.6078777024413297,0.2212762778086404,not_significant,-0.0582345326741536,0.847428512234909,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0009,nusB,-0.607714486738892,0.2177318734399393,not_significant,-0.427045186360677,0.116873112567355,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0786,leuB,-0.6067857439363338,0.1149086959758392,not_significant,0.0514291127522788,0.827034199927215,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0196,,-0.6059618486243327,0.2300653123616736,not_significant,0.478443781534834,0.204674905053243,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0921,,-0.6039111550489458,0.1280158477768058,not_significant,0.40298080444336,0.137436648081926,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1111,grx3,-0.6038645712297429,0.061094678000672,not_significant,-0.521265665690104,0.0940666921550666,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1065,,-0.6034193355227289,0.0981804188891542,not_significant,-1.17574691772461,0.000159432584701,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1509,fusA,0.60296954979431,0.1524700093839076,not_significant,-0.257788976033527,0.158533321634958,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1053,,0.600902466698031,0.3345824428747005,not_significant,0.246739069620768,0.619172512578879,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0251,psbH,-0.5987321355468826,0.2744445674041212,not_significant,-1.8049201965332,0.0034623941763662,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM0601,mntC,-0.5953836809712026,0.064885778897271,not_significant,-0.70977083841959,0.0102058761005514,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0695,,0.594072146635153,0.4095758147526916,not_significant,1.07223955790202,0.0021069229141775,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1639,secA,0.5934529341262318,0.0098585310548375,not_significant,-0.223922093709306,0.325531621572764,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0807,modF,-0.5932186336279159,0.3180833078446795,not_significant,-1.21926371256511,0.0369780384889437,significant_down,prot_only_down,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1086,todF,0.5919695282092845,0.0257692723338042,not_significant,0.869301478068033,0.0043591843839544,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0803,futC,-0.5918344937222058,0.1673514384381636,not_significant,-0.98554801940918,0.0002760176282982,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0881,hemJ,-0.5917616790048272,0.0759035021160055,not_significant,-0.055118560791017,0.914678542745266,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0503,cobK,-0.5913969865291385,0.2612048396082097,not_significant,-0.744385401407877,0.212113376796789,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0947,,0.5905901422420198,0.2758363629397492,not_significant,0.642107645670573,0.0235244511357221,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1072,cobB,0.5902585328050696,0.2746900339390277,not_significant,0.958599726359054,0.0260489953814619,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1109,,-0.5899374096075432,0.0891459978591508,not_significant,0.266061782836913,0.27378121354195,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0514,pyrC,-0.5874119941900472,0.1500093583671699,not_significant,0.155409495035807,0.592794070563619,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0694,,-0.5851397240886581,0.2343625779406361,not_significant,-0.0613174438476562,0.841694094724867,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1716,thrC,0.5850096028536675,0.024458561790194,not_significant,0.27853266398112,0.143474645730158,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0854,ftsH3,-0.584171860912036,0.0052831960828236,not_significant,-0.742592493693034,0.0005672268948931,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1334,lpxB,0.5835700315250185,0.1075340967958239,not_significant,-0.251953125,0.425731474433862,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1133,,-0.5816539751504038,0.1067312683431996,not_significant,1.10817654927571,0.0492550900596927,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1704,dnaK3,0.581585897802075,0.2890781883968074,not_significant,0.14128875732422,0.687057297468523,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0454,ispD,0.5798032906196245,0.0322310745401045,not_significant,0.077440897623697,0.800148034685674,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0916,,0.5791746318382858,0.180288408407565,not_significant,-0.501284917195639,0.107504927891657,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0747,pcyA,-0.578391031074648,0.5020583113952531,not_significant,-0.352284113566083,0.612188214733297,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0941,,0.5782162357751434,0.214459131111542,not_significant,0.474760691324869,0.122787006957221,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1335,lpxA,-0.5769537952610594,0.3372744244825666,not_significant,0.0548254648844383,0.860023100959218,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0673,phnD,-0.5766977048464853,0.3398548029344323,not_significant,-0.261736551920571,0.651027300549967,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1591,ptpA,-0.5762931455466902,0.4412537360498459,not_significant,-0.692061106363934,0.414981230421587,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0068,def,0.5750552505103795,0.1491754663198122,not_significant,-0.475393295288087,0.170014317469526,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0380,,0.5728201545064062,0.1543794667821758,not_significant,1.01064682006836,0.0012302580184958,significant_up,prot_only_up,asymmetric_sig
Prochlorococcus MED4,coculture,day 31,744.0,PMM1108,plsC2,0.5709409257444427,0.3180833078446795,not_significant,-0.420796076456706,0.403342588261697,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0211,trxB,-0.5681058841789783,0.0995041495981545,not_significant,-0.343768437703449,0.0648443758085633,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0054,,-0.5677196061852875,0.3262309780010146,not_significant,0.888962427775065,0.0199077662570092,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0477,map,0.5673188610636946,0.0010404588362975,not_significant,-0.874825159708663,0.0143088090019753,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1472,bioA,-0.5659151406371496,0.0918561761654807,not_significant,0.259206771850585,0.390463686378562,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0847,vacB,0.5657778676772153,0.1159016562373592,not_significant,-0.181060791015623,0.216180155796569,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0427,pbp1,-0.5651968175462238,0.305323473489092,not_significant,-0.342928568522134,0.500154890402969,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0631,,-0.565014201564857,0.0125153824787876,not_significant,-0.188824971516927,0.695973232608789,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0956,uppP,-0.5647215800782485,0.5813862157086099,not_significant,0.744478861490887,0.175046591015322,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0568,yrbG,0.5641068263031087,0.184571353478144,not_significant,0.751712799072267,0.0660244611885914,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0143,crtB,0.5633058044820336,0.0627479746027617,not_significant,-0.605569203694662,0.0992337041721728,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0762,typA,0.5632738054853655,0.0411422487938662,not_significant,0.0955753326416007,0.747377380242832,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0725,pstB,-0.562803711099493,0.164199365075033,not_significant,0.0151348114013671,0.963202823345694,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM0836,,-0.5622159672597424,0.1443296960444146,not_significant,-0.699583053588867,0.0336571283328938,not_significant,both_ns,both_ns
Prochlorococcus MED4,coculture,day 31,744.0,PMM1004,purT,-0.5616748244389275,0.0063414857567922,not_significant,0.0709520975748697,0.793947545023174,not_significant,both_ns,both_ns
