experiment_id,organism,genus,omics_type,locus_tag,gene_name,product,gene_category,best_rank,direction,log2fc,padj,timepoint
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_03447,yiaA,inner membrane protein YiaA,Unknown,5.0,up,3.80829074,0.000456264,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_02269,azoR,FMN-dependent NADH-azoreductase,Lipid metabolism,6.0,down,-5.007207867,2.62e-06,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_03398,,hypothetical protein,Unknown,6.0,up,3.771298454,4.02e-08,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_02865,,glycoside hydrolase family 97 protein,Carbohydrate metabolism,7.0,down,-4.745757845,1.27e-08,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_04251,benD,"1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase",Lipid metabolism,7.0,up,3.530212938,3.37e-05,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_01828,,DUF547 domain-containing protein,Unknown,8.0,up,3.488602612,0.001682722,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_01991,yqjG,glutathione S-transferase family protein,Post-translational modification,8.0,down,-4.114749561,2.66e-07,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_03098,ygaZ,AzlC family ABC transporter permease,Amino acid metabolism,9.0,up,3.408159145,1.69e-05,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_03462,,sterol desaturase family protein,Lipid metabolism,9.0,down,-3.7674315,0.000373284,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_03399,,PspC domain-containing protein,Transcription,10.0,up,3.306683352,2.03e-06,mid-exponential
10.1038/s43705-022-00197-2_interaction_pco2_coculture_ez55_rnaseq,Alteromonas macleodii EZ55,Alteromonas,RNASEQ,EZ55_03879,yceJ,cytochrome b,Energy production,10.0,down,-2.994664187,0.000212942,mid-exponential
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0731,,uncharacterized conserved membrane protein,Unknown,1.0,down,-3.506,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0814,,conserved hypothetical protein,Unknown,1.0,up,1.927,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1537,rpsM,30S ribosomal protein S13,Translation,2.0,up,1.774,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM2003,,Conserved hypothetical protein,Unknown,2.0,down,-2.187,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0348,,conserved hypothetical protein family PM-17,Unknown,3.0,up,1.754,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1961,,conserved hypothetical protein,Unknown,3.0,down,-2.139,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0087,,conserved hypothetical protein,Unknown,4.0,up,1.601,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1854,,Conserved hypothetical protein,Unknown,4.0,down,-1.584,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1894,,Conserved hypothetical protein,Unknown,5.0,down,-1.52,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM2013,,conserved hypothetical protein,Unknown,5.0,up,1.206,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1359,,"uncharacterized conserved membrane protein, DoxX family",Stress response and adaptation,6.0,down,-1.413,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1602,,Conserved hypothetical protein,Unknown,6.0,up,1.09,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0316,petF,2Fe-2S ferredoxin,Stress response and adaptation,7.0,down,-1.358,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1538,rpmJ,50S ribosomal protein L36,Translation,7.0,up,1.081,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1028,,uncharacterized conserved secreted protein,Unknown,8.0,down,-1.318,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1881,,Conserved hypothetical protein,Unknown,8.0,up,1.071,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0236,crtR,fatty acid desaturase,Lipid metabolism,9.0,down,-1.252,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM1429,,conserved hypothetical protein (DUF2811),Unknown,9.0,up,1.067,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0206,secE,Preprotein translocase SecE subunit,Post-translational modification,10.0,up,1.057,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_med4_rnaseq,Prochlorococcus MED4,Prochlorococcus,RNASEQ,PMM0280,diox1,"apocarotenoid-15,15^-oxygenase",Coenzyme metabolism,10.0,down,-1.18,,acclimated
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0356,,conserved hypothetical protein family PM-17,Unknown,1.0,up,1.550259561,2.49e-07,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0721,,outer membrane porin,Stress response and adaptation,1.0,down,-4.632982366,1.67e-05,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0720,,probable alkaline phosphatase,Secondary metabolites,2.0,down,-4.609260974,6.34e-06,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1790,rpoD4,"RNA polymerase sigma factor, type II",Transcription,2.0,up,1.380440691,0.000426663,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0722,pstS,"phosphate ABC transporter, phosphate-binding protein PstS",Stress response and adaptation,3.0,down,-2.671614963,0.000298283,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1471,,conserved hypothetical protein,Unknown,3.0,up,1.252382497,2.89e-05,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1608,,conserved hypothetical protein,Unknown,4.0,up,1.208521644,0.000793631,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1966,,conserved hypothetical protein,Unknown,4.0,down,-2.432851995,0.000777106,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0549,csoS1A,carboxysome shell protein CsoS1A,Photosynthesis,5.0,down,-2.214434953,0.003151964,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1695,,Conserved hypothetical protein,Unknown,5.0,up,1.144449545,0.005379469,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1520,,conserved hypothetical protein,Unknown,6.0,down,-2.172550389,0.003305489,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1938,,uncharacterized conserved membrane protein,Unknown,6.0,up,1.142203786,0.000348929,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0661,nrdJ,ribonucleoside-diphosphate reductase,Coenzyme metabolism,7.0,up,1.120613366,0.009325449,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0719,,uncharacterized conserved secreted protein,Unknown,7.0,down,-2.157198983,0.00066814,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0247,cobO2,cob(I)alamin adenosyltransferase,Coenzyme metabolism,8.0,up,1.114697608,4.71e-05,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0550,rbcL,"ribulose bisphosphate carboxylase, large subunit",Photosynthesis,8.0,down,-2.154319054,0.007812585,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_0551,rbcS,"ribulose bisphosphate carboxylase, small subunit",Photosynthesis,9.0,down,-2.085493636,0.006329026,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1919,,conserved hypothetical protein,Unknown,9.0,up,1.024145557,0.003788054,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1160,,conserved hypothetical protein,Unknown,10.0,up,1.017875917,0.00027832,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_mit9312_rnaseq,Prochlorococcus MIT9312,Prochlorococcus,RNASEQ,PMT9312_1474,,conserved hypothetical protein,Unknown,10.0,down,-2.051261636,0.005006963,mid-exponential
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_02111,tsaB,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,Translation,1.0,down,-2.414,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_12621,,Conserved hypothetical protein,Unknown,1.0,up,2.627,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_06171,ycf52,uncharacterized acyl-CoA N-acetyltransferase,Transcription,2.0,down,-1.871,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_08781,kpsD,polysaccharide biosynthesis/export family protein,Cell wall and membrane,2.0,up,2.444,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_05681,,conserved hypothetical protein,Unknown,3.0,down,-1.626,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_13941,,conserved hypothetical protein,Unknown,3.0,up,2.103,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_08591,,polysaccharide biosynthesis family protein,Cell wall and membrane,4.0,up,2.012,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_18471,,conserved hypothetical protein,Unknown,4.0,down,-1.5,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_08811,,hypothetical protein,Unknown,5.0,up,1.962,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_13731,,glutaredoxin family protein,Energy production,5.0,down,-1.479,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_06431,,domain of unknown function DUF4332-containing protein,Unknown,6.0,down,-1.411,0.003,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_17971,,conserved hypothetical protein,Unknown,6.0,up,1.904,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_08021,lptG,"lipopolysaccharide export system, permease component",Transport,7.0,down,-1.381,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_08641,wecC,nucleotide sugar dehydrogenase family protein,Carbohydrate metabolism,7.0,up,1.704,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_12121,,conserved hypothetical protein,Unknown,8.0,up,1.593,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_14411,,conserved hypothetical protein,Unknown,8.0,down,-1.378,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_05011,ctaA,cytochrome oxidase biogenesis protein,Coenzyme metabolism,9.0,up,1.573,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_09171,,conserved hypothetical protein,Unknown,9.0,down,-1.355,0.001,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_07981,typA,GTP-binding protein TypA/BipA,Translation,10.0,down,-1.325,,acclimated
10.3389/fmicb.2022.1038136_salt_low_salinity_acclimation_28_natl1a_rnaseq,Prochlorococcus NATL1A,Prochlorococcus,RNASEQ,NATL1_08671,,beta-lactamase superfamily domain protein,Unknown,10.0,up,1.569,0.002,acclimated
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_1494,sigI,"RNA polymerase sigma factor, type III (ECF-like)",Transcription,1.0,up,1.199247825,0.026850661,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_2793,desC4,delta-9 fatty-acid desaturase DesC4,Stress response and adaptation,1.0,down,-2.246378341,0.004194161,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_2421,,conserved hypothetical protein,Unknown,2.0,up,1.135952161,0.014851524,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_2758,,hypothetical protein,Unknown,2.0,down,-1.970960599,0.001254599,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_1121,,hypothetical protein,Unknown,3.0,down,-1.618597605,0.006341106,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_1293,dnaK4,chaperone protein DnaK,Post-translational modification,4.0,down,-1.548272406,0.012794159,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_0667,pilA,type IV pilin PilA,Cell motility,5.0,down,-1.455117879,0.039532639,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_2681,VBPO,vanadium-dependent bromoperoxidase,Stress response and adaptation,6.0,down,-1.411505782,0.018852259,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_2757,,conserved hypothetical protein,Unknown,7.0,down,-1.409774131,0.010712751,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_0840,,conserved hypothetical protein,Unknown,8.0,down,-1.390747613,0.035271829,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_1050,,uncharacterized conserved secreted protein,Stress response and adaptation,9.0,down,-1.384301074,0.005139652,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_cc9311_rnaseq,Synechococcus CC9311,Synechococcus,RNASEQ,sync_2439,hli,high light inducible protein,Stress response and adaptation,10.0,down,-1.325959869,0.019379149,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW1382,,conserved hypothetical protein,Unknown,1.0,down,-1.815093538,7.86e-08,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW1414,hypB,hydrogenase expression/formation protein HypB,Post-translational modification,1.0,up,1.468628463,3.71e-05,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW1719,csoS1A,carboxysome shell protein CsoS1A,Photosynthesis,2.0,up,1.275788501,0.014184149,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW2102,,conserved hypothetical protein,Unknown,2.0,down,-1.210253281,0.000798292,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW2442,urtA,"ABC-type urea transporter, substrate binding component",Stress response and adaptation,3.0,up,1.249666215,0.042737817,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW2488,tatB,twin-arginine translocation TatB-like protein,Post-translational modification,3.0,down,-1.143910389,0.000942772,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW1413,hypA,hydrogenase nickel insertion protein,Post-translational modification,4.0,up,1.211592174,0.006938878,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW2100,,conserved hypothetical protein,Unknown,4.0,down,-1.003079147,0.049422849,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW1718,rbcL,"ribulose bisphosphate carboxylase, large subunit",Photosynthesis,5.0,up,1.18055396,0.019368937,mid-exponential
10.1038/s43705-022-00197-2_carbon_stress_elevated_pco2_800_ppm_wh8102_rnaseq,Synechococcus WH8102,Parasynechococcus,RNASEQ,SYNW1412,speB,agmatinase protein family,Carbohydrate metabolism,6.0,up,1.030688236,0.010328469,mid-exponential
